-72,6
-72,8
-72,8
-72,6
-72,8
-72,6
-72,6
-80,8
-80,8
-80,8
-96,10
-96,8
-96,8
-96,6
-96,4
-96,4
-96,6
-96,6
-96,8
-96,10
-96,8
-96,8
-96,10
-96,10
-104,8
-112,10
-112,8
-112,8
-112,8
-112,6
-112,4
-112,2
-112,2
-120,4
-120,6
-120,4
-128,2
-128,2
-128,4
-128,2
-128,0
-128,0
-128,2
-128,2
-128,4
-128,6
-128,6
-128,4
-128,6
-128,6
-128,6
-128,8
-128,10
-144,8
-144,8
-152,6
-152,8
-152,8
-152,10
-160,8
-168,6
-168,6
-168,4
-168,2
-176,4
-184,6
-192,4
-200,2
-200,0
-200,0
-200,0
-208,2
-224,4
-224,6
-224,6
-224,8
-232,10
-232,12
-240,10
-248,12
-248,12
-248,10
-256,12
-256,10
-256,12
-256,12
-264,10
-272,8
-272,8
-288,6
-288,6
-288,6
-288,6
-304,4
-304,2
-304,0
-304,0
-304,-2
-304,0
-304,2
-312,0
-312,0
-312,-2
-312,-4
-312,-4
-312,-6
-312,-8
-320,-10
-320,-10
-320,-12
-320,-14
-328,-12
-336,-10
-336,-10
-344,-8
-344,-10
-344,-10
-344,-8
-344,-10
-344,-10
-344,-8
-352,-10
-360,-8
-368,-6
-368,-6
-368,-6
-368,-6
-368,-8
-368,-8
-376,-6
-384,-8
-392,-6
-392,-6
-392,-4
-392,-6
-400,-8
-400,-6
-400,-6
-400,-8
-400,-10
-400,-10
-400,-12
-400,-10
-400,-10
-408,-12
-408,-10
-408,-12
-408,-12
-416,-10
-424,-12
-424,-14
-424,-14
-424,-14
-424,-14
-440,-16
-440,-14
-440,-14
-448,-16
-448,-16
-448,-16
-456,-14
-464,-12
-464,-12
-464,-12
-464,-12
-472,-14
-472,-16
-472,-16
-472,-18
-472,-18
-472,-18
-472,-20
-472,-18
-480,-16
-488,-14
-488,-12
-488,-12
-496,-10
-496,-12
-496,-10
-496,-10
-496,-10
-496,-10
-496,-10
-496,-8
-496,-8
-496,-6
-496,-4
-496,-4
-512,-2
-512,-2
-512,-2
-512,-2
-512,-2
-512,0
-512,-2
-520,-4
-528,-6
-536,-4
-552,-6
-552,-6
-560,-8
-568,-10
-568,-10
-568,-10
-568,-12
-568,-12
-568,-12
-576,-14
-576,-12
-584,-10
-584,-12
-584,-12
-584,-12
-584,-14
-584,-14
-584,-14
-584,-14
-600,-12
-600,-12
-600,-12
-616,-14
-624,-16
-624,-14
-624,-14
-632,-16
-632,-16
-640,-14
-640,-16
-640,-18
-640,-20
-640,-20
-640,-22
-640,-22
-648,-24
-648,-24
-648,-24
-648,-22
-648,-20
-648,-22
-648,-20
-648,-20
-656,-22
-656,-22
-656,-22
-656,-22
-656,-24
-656,-24
-656,-26
-656,-26
-656,-26
-664,-24
-672,-26
-688,-24
-688,-22
-688,-22
-688,-20
-688,-20
-688,-20
-688,-20
-688,-20
-704,-18
-704,-18
-704,-16
-704,-16
-704,-16
-704,-16
-704,-14
-704,-14
-704,-16
-704,-14
-704,-14
-704,-16
-704,-16
-704,-14
-704,-12
-704,-14
-704,-14
-704,-12
-704,-12
-704,-12
-704,-12
-704,-12
-704,-12
-704,-14
-712,-12
-720,-14
-720,-12
-720,-12
-728,-14
-728,-14
-744,-12
-752,-10
-752,-10
-752,-10
-752,-10
-752,-12
-768,-10
-768,-8
-768,-6
-768,-6
-768,-8
-768,-8
-768,-10
-768,-12
-776,-14
-776,-16
-776,-16
-784,-14
-784,-16
-784,-18
-792,-20
-792,-22
-792,-20
-792,-22
-800,-24
-808,-26
-808,-26
-808,-26
-824,-28
-824,-30
-824,-32
-832,-34
-832,-34
-832,-34
-832,-34
-848,-36
-848,-38
-848,-38
-864,-36
-864,-36
-864,-36
-864,-38
-864,-36
-864,-38
-864,-36
-864,-36
-880,-38
-888,-40
-896,-42
-896,-42
-912,-44
-920,-46
-928,-44
-928,-44
-928,-46
-928,-44
-928,-46
-936,-44
-944,-42
-944,-42
-952,-40
-960,-42
-968,-40
-976,-38
-976,-36
-976,-38
-976,-40
-976,-38
-992,-36
-1000,-34
-1000,-32
-1008,-30
-1008,-28
-1024,-30
-1024,-30
-1024,-30
-1024,-30
-1024,-28
-1024,-28
-1024,-28
-1024,-26
-1024,-26
-1024,-28
-1024,-26
-1024,-26
-1024,-24
-1024,-26
-1024,-28
-1032,-30
-1032,-30
-1032,-30
-1040,-32
-1040,-30
-1040,-28
-1040,-30
-1048,-28
-1056,-26
-1056,-28
-1056,-28
-1064,-26
-1064,-26
-1064,-26
-1064,-26
-1064,-24
-1064,-24
-1064,-24
-1064,-24
-1064,-26
-1064,-26
-1072,-24
-1072,-26
-1080,-28
-1080,-30
-1096,-32
-1096,-30
-1096,-30
-1096,-30
-1104,-28
-1104,-26
-1112,-28
-1112,-30
-1112,-30
-1112,-30
-1120,-32
-1120,-32
-1120,-32
-1120,-30
-1120,-30
-1120,-30
-1128,-28
-1128,-26
-1128,-26
-1136,-28
-1136,-28
-1136,-30
-1136,-28
-1136,-30
-1136,-32
-1136,-32
-1136,-34
-1136,-34
-1136,-36
-1136,-38
-1136,-38
-1136,-38
-1144,-40
-1144,-38
