-3936.0,-266.0
-4236.0,-470.0
-4416.0,-456.0
-4512.0,-482.0
-4576.0,-600.0
-4596.0,-586.0
-4664.0,-672.0
-4660.0,-694.0
-4648.0,-704.0
-4664.0,-688.0
-4672.0,-750.0
-4648.0,-784.0
-4672.0,-728.0
-4688.0,-748.0
-4696.0,-748.0
-4660.0,-736.0
-4700.0,-714.0
-4700.0,-708.0
-4708.0,-702.0
-4692.0,-690.0
-4716.0,-708.0
-4736.0,-764.0
-4724.0,-832.0
-4740.0,-836.0
-4748.0,-784.0
-4728.0,-690.0
-4732.0,-736.0
-4736.0,-684.0
-4748.0,-626.0
-4736.0,-656.0
-4752.0,-708.0
-4740.0,-720.0
-4752.0,-716.0
-4724.0,-680.0
-4736.0,-644.0
-4736.0,-628.0
-4696.0,-602.0
-4748.0,-580.0
-4740.0,-572.0
-4760.0,-610.0
-4744.0,-650.0
-4732.0,-668.0
-4752.0,-662.0
-4756.0,-690.0
-4740.0,-762.0
-4736.0,-738.0
-4764.0,-788.0
-4752.0,-788.0
-4732.0,-790.0
-4716.0,-800.0
-4752.0,-748.0
-4760.0,-752.0
-4740.0,-680.0
-4740.0,-748.0
-4732.0,-786.0
-4752.0,-770.0
-4724.0,-716.0
-4736.0,-752.0
-4756.0,-780.0
-4736.0,-746.0
-4756.0,-748.0
-4764.0,-702.0
-4752.0,-746.0
-4752.0,-768.0
-4756.0,-714.0
-4752.0,-758.0
-4756.0,-764.0
-4736.0,-778.0
-4744.0,-776.0
-4736.0,-744.0
-4744.0,-714.0
-4720.0,-706.0
-4744.0,-666.0
-4720.0,-624.0
-4720.0,-644.0
-4732.0,-618.0
-4724.0,-588.0
-4748.0,-564.0
-4716.0,-592.0
-4756.0,-566.0
-4720.0,-606.0
-4736.0,-632.0
-4716.0,-632.0
-4736.0,-688.0
-4716.0,-710.0
-4748.0,-694.0
-4732.0,-754.0
-4720.0,-798.0
-4716.0,-824.0
-4744.0,-784.0
-4748.0,-744.0
-4724.0,-700.0
-4744.0,-728.0
-4748.0,-722.0
-4756.0,-748.0
-4740.0,-756.0
-4748.0,-836.0
-4748.0,-842.0
-4744.0,-836.0
-4756.0,-844.0
-4744.0,-882.0
-4744.0,-844.0
-4760.0,-870.0
-4752.0,-866.0
-4772.0,-840.0
-4736.0,-786.0
-4744.0,-860.0
-4768.0,-832.0
-4752.0,-830.0
-4744.0,-816.0
-4724.0,-842.0
-4768.0,-848.0
-4760.0,-756.0
-4760.0,-776.0
-4756.0,-800.0
-4752.0,-802.0
-4744.0,-800.0
-4732.0,-830.0
