-4064.0,-236.0
-4192.0,-182.0
-4344.0,-180.0
-4420.0,-146.0
-4496.0,-152.0
-4564.0,-232.0
-4556.0,-156.0
-4588.0,-124.0
-4568.0,-40.0
-4592.0,48.0
-4608.0,42.0
-4636.0,110.0
-4616.0,200.0
-4624.0,382.0
-4612.0,296.0
-4628.0,306.0
-4648.0,382.0
-4656.0,376.0
-4652.0,514.0
-4676.0,532.0
-4660.0,614.0
-4664.0,802.0
-4688.0,860.0
-4676.0,926.0
-4724.0,982.0
-4700.0,1072.0
-4728.0,1152.0
-4728.0,1188.0
-4760.0,1312.0
-4756.0,1426.0
-4796.0,1562.0
-4780.0,1636.0
-4804.0,1732.0
-4788.0,1778.0
-4816.0,1802.0
-4824.0,1846.0
-4808.0,1956.0
-4848.0,2014.0
-4856.0,2078.0
-4860.0,2114.0
-4868.0,2172.0
-4880.0,2224.0
-4900.0,2290.0
-4916.0,2344.0
-4912.0,2360.0
-4928.0,2422.0
-4968.0,2474.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4980.0,2494.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4984.0,2496.0
-4984.0,2496.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-4968.0,2492.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4976.0,2494.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4984.0,2496.0
-4984.0,2496.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4988.0,2496.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-4984.0,2496.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4980.0,2494.0
-4976.0,2494.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-4984.0,2496.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4988.0,2496.0
-4992.0,2498.0
-4992.0,2498.0
-4988.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-4984.0,2496.0
-4984.0,2496.0
-5000.0,2500.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4976.0,2494.0
-4984.0,2496.0
-4992.0,2498.0
-4984.0,2496.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4980.0,2494.0
-4992.0,2498.0
-4984.0,2496.0
-5000.0,2500.0
-4984.0,2496.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-4984.0,2496.0
-4992.0,2498.0
-4988.0,2496.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4988.0,2496.0
-4984.0,2496.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-4984.0,2496.0
-5000.0,2500.0
-4972.0,2492.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-4972.0,2492.0
-4988.0,2496.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4980.0,2494.0
-4984.0,2496.0
-4984.0,2496.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-4992.0,2498.0
-4984.0,2496.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4984.0,2496.0
-4976.0,2494.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4968.0,2492.0
-4984.0,2496.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4968.0,2492.0
-4984.0,2496.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-4984.0,2496.0
-4992.0,2498.0
-4988.0,2496.0
-4992.0,2498.0
-4984.0,2496.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-4976.0,2494.0
-4960.0,2488.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-4984.0,2496.0
-5000.0,2500.0
-4992.0,2498.0
-4984.0,2496.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-4968.0,2492.0
-4992.0,2498.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4988.0,2496.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-4988.0,2496.0
-4992.0,2498.0
-4984.0,2496.0
-4988.0,2496.0
-4980.0,2494.0
-4992.0,2498.0
-4984.0,2496.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-4980.0,2494.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-5000.0,2500.0
-4988.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4988.0,2496.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-4984.0,2496.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-4992.0,2498.0
-4988.0,2496.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4992.0,2498.0
-5000.0,2500.0
-4980.0,2494.0
-4992.0,2498.0
-5000.0,2500.0
-4992.0,2498.0
-4980.0,2494.0
-4976.0,2494.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4984.0,2496.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4984.0,2496.0
-5000.0,2500.0
-4992.0,2498.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-4976.0,2494.0
-4992.0,2498.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-5000.0,2500.0
-4984.0,2496.0
-4984.0,2496.0
-4984.0,2496.0
-4992.0,2498.0
